Order_ID,Order_Created_At,Order_Updated_At,Order_Referring_Site,Order_Total_Discount,Order_Total_Price,Product_ID,Product_Quantity,Variant_ID,Currency,Product_Variant_Price,Customer_ID
26168888852646,2022-11-15T19:05:47Z,2022-11-17T13:26:56Z,http://instagram.com/,0.0,100.98,7594506289318,1,43676821782694,EUR,54.99,6640605397158
26168888852646,2022-11-15T19:05:47Z,2022-11-17T13:26:56Z,http://instagram.com/,0.0,100.98,7597097320614,1,43685416534182,EUR,49.99,6640605397158
25840199794854,2022-11-04T18:22:23Z,2022-11-05T07:25:35Z,https://dyori.com/,0.0,99.98,5955526590630,2,37106915180710,EUR,54.99,4232529117350
25197977862310,2022-09-09T13:23:14Z,2022-09-11T16:11:51Z,https://www.google.com/,0.0,41.98,6793167208614,1,40156582379686,EUR,23.99,6523193458854
25197977862310,2022-09-09T13:23:14Z,2022-09-11T16:11:51Z,https://www.google.com/,0.0,41.98,5948189540518,1,37101517668518,EUR,19.99,6523193458854
25197977862310,2022-09-09T13:23:14Z,2022-09-11T16:11:51Z,https://www.google.com/,0.0,41.98,7163741175974,2,41780454981798,EUR,0.00,6523193458854
24393036923046,2022-06-14T09:53:27Z,2022-06-21T06:26:59Z,https://l.facebook.com/,21.97,49.99,6769634836646,1,40074968203430,EUR,19.99,6303615910054
24268223250598,2022-06-01T14:28:28Z,2022-06-08T13:24:46Z,https://lm.facebook.com/,0.0,71.96,6769634836646,1,40074968203430,EUR,19.99,6315945787558
24028541616294,2022-05-22T12:25:23Z,2022-05-25T07:07:44Z,https://l.facebook.com/,0.0,47.98,6828507988134,1,42777916899494,EUR,23.99,6299630174374
22920473182374,2022-01-17T18:35:01Z,2022-01-18T10:26:07Z,https://dyori.com/,0.0,34.99,7163741175974,1,41780454981798,EUR,0.00,6065417191590
22920473182374,2022-01-17T18:35:01Z,2022-01-18T10:26:07Z,https://dyori.com/,0.0,34.99,5948173844646,1,37072062513318,EUR,29.99,6065417191590
22670792294566,2021-12-21T16:15:55Z,2021-12-26T16:07:29Z,,0.0,26.99,7137776435366,1,41637024039078,EUR,21.99,6017514766502
22635301306534,2021-12-17T16:10:44Z,2021-12-18T07:26:18Z,https://dyori.com/,0.0,55.89,5955602317478,1,41310432395430,EUR,49.99,6009923829926
22635301306534,2021-12-17T16:10:44Z,2021-12-18T07:26:18Z,https://dyori.com/,0.0,55.89,7163741175974,1,41780454981798,EUR,0.00,6009923829926
22574734770342,2021-12-10T22:59:17Z,2021-12-17T21:06:47Z,http://m.facebook.com/,6.89,131.06,5846610935974,1,41676167807142,EUR,23.99,5163318804646
22574734770342,2021-12-10T22:59:17Z,2021-12-17T21:06:47Z,http://m.facebook.com/,6.89,131.06,7137801994406,1,41653118697638,EUR,29.99,5163318804646
22574734770342,2021-12-10T22:59:17Z,2021-12-17T21:06:47Z,http://m.facebook.com/,6.89,131.06,7163741175974,5,41780454981798,EUR,0.00,5163318804646
22574734770342,2021-12-10T22:59:17Z,2021-12-17T21:06:47Z,http://m.facebook.com/,6.89,131.06,,1,,EUR,,5163318804646
22574734770342,2021-12-10T22:59:17Z,2021-12-17T21:06:47Z,http://m.facebook.com/,6.89,131.06,7136368132262,1,41676193169574,EUR,35.99,5163318804646
22564978294950,2021-12-09T19:27:35Z,2021-12-10T11:51:12Z,,0.0,53.98,7163741175974,1,41780454981798,EUR,0.00,5990596378790
22564978294950,2021-12-09T19:27:35Z,2021-12-10T11:51:12Z,,0.0,53.98,5846592389286,1,39719537148070,EUR,23.99,5990596378790
22564978294950,2021-12-09T19:27:35Z,2021-12-10T11:51:12Z,,0.0,53.98,7136361349286,1,41648476291238,EUR,29.99,5990596378790
22537627336870,2021-12-06T19:05:42Z,2021-12-09T08:55:38Z,,0.0,40.99,7136368132262,1,41676193169574,EUR,35.99,5983448334502
22526765990054,2021-12-05T11:57:52Z,2021-12-06T11:19:12Z,,0.0,29.89,7163741175974,1,41780454981798,EUR,0.00,5980858417318
22526765990054,2021-12-05T11:57:52Z,2021-12-06T11:19:12Z,,0.0,29.89,5846610935974,1,41676167807142,EUR,23.99,5980858417318
22520475320486,2021-12-04T17:10:35Z,2021-12-05T22:55:43Z,https://dyori.com/account,0.0,89.98,7137793867942,1,41653024587942,EUR,54.99,4232523743398
22520475320486,2021-12-04T17:10:35Z,2021-12-05T22:55:43Z,https://dyori.com/account,0.0,89.98,7145957523622,1,41675378032806,EUR,34.99,4232523743398
22513996234918,2021-12-03T21:54:21Z,2021-12-05T07:54:09Z,https://www.google.com/,0.0,53.98,6793140797606,1,40156480438438,EUR,23.99,5979816329382
22513996234918,2021-12-03T21:54:21Z,2021-12-05T07:54:09Z,https://www.google.com/,0.0,53.98,7163741175974,1,41780454981798,EUR,0.00,5979816329382
22513996234918,2021-12-03T21:54:21Z,2021-12-05T07:54:09Z,https://www.google.com/,0.0,53.98,7136361349286,1,41648476291238,EUR,29.99,5979816329382
22496449069222,2021-12-01T17:49:02Z,2021-12-04T15:00:21Z,,0.0,26.99,7137776435366,1,41637024039078,EUR,21.99,5974045425830
22478285176998,2021-11-29T16:18:10Z,2021-12-02T16:25:12Z,,0.0,34.99,7136361349286,1,41648476291238,EUR,29.99,5967011315878
22424484970662,2021-11-23T22:48:21Z,2021-11-29T17:56:34Z,https://l.facebook.com,0.0,59.98,5948253274278,1,37403193671846,EUR,29.99,5954498330790
22424484970662,2021-11-23T22:48:21Z,2021-11-29T17:56:34Z,https://l.facebook.com,0.0,59.98,7163741175974,1,41780454981798,EUR,0.00,5954498330790
22335793791142,2021-11-12T18:25:31Z,2021-11-15T17:13:24Z,,0.0,212.97,7136365510822,1,41676519932070,EUR,74.99,5935057141926
22335793791142,2021-11-12T18:25:31Z,2021-11-15T17:13:24Z,,0.0,212.97,7137764802726,1,41636977082534,EUR,67.99,5935057141926
22335793791142,2021-11-12T18:25:31Z,2021-11-15T17:13:24Z,,0.0,212.97,7136381075622,1,41649200201894,EUR,69.99,5935057141926
21361272750246,2021-08-13T05:46:06Z,2021-08-14T08:08:47Z,https://dyori.com/,10.99,32.99,5848570265766,1,36708782571686,EUR,21.99,5549960593574
21361272750246,2021-08-13T05:46:06Z,2021-08-14T08:08:47Z,https://dyori.com/,10.99,32.99,6769622122662,1,40074877239462,EUR,23.99,5549960593574
21356194758822,2021-08-12T17:01:27Z,2021-08-14T11:00:34Z,http://m.facebook.com,25.99,77.97,6769604427942,2,40499189383334,EUR,23.99,4232530722982
21356194758822,2021-08-12T17:01:27Z,2021-08-14T11:00:34Z,http://m.facebook.com,25.99,77.97,5848566235302,2,40498914394278,EUR,27.99,4232530722982
20626170183846,2021-06-02T10:31:41Z,2021-06-04T19:19:03Z,https://www.google.com/,0.0,39.98,5848570265766,1,36708782571686,EUR,21.99,5335317741734
20532831158438,2021-05-25T07:25:45Z,2024-07-30T07:48:41Z,https://l.facebook.com/,0.0,23.99,6769604427942,1,40499189383334,EUR,23.99,5309795238054
20258587115686,2021-04-28T13:10:00Z,2021-04-29T06:12:19Z,,0.0,39.98,5848575934630,1,36708807442598,EUR,21.99,5208409800870
20135145439398,2021-04-15T11:59:11Z,2021-04-18T12:30:47Z,,19.99,24.98,5864535523494,1,36774102368422,EUR,19.99,4232540455078
20078193770662,2021-04-09T18:21:50Z,2021-04-10T09:48:46Z,,19.99,23.99,5864535523494,1,36774102368422,EUR,19.99,5152892158118
20078193770662,2021-04-09T18:21:50Z,2021-04-10T09:48:46Z,,19.99,23.99,5848589959334,1,36708873339046,EUR,23.99,5152892158118
20070432080038,2021-04-08T20:52:32Z,2021-04-09T09:22:44Z,http://m.facebook.com/,23.99,23.99,5848589959334,1,36708873339046,EUR,23.99,5150667243686
20008487092390,2021-04-01T17:50:50Z,2021-04-05T03:48:12Z,,23.99,34.99,5848579178662,1,36708821762214,EUR,34.99,5129027551398
20008487092390,2021-04-01T17:50:50Z,2021-04-05T03:48:12Z,,23.99,34.99,5848594153638,1,36708889460902,EUR,23.99,5129027551398
16380595798182,2021-02-11T04:02:21Z,2021-02-11T15:49:45Z,http://m.facebook.com/,0.0,27.99,5948173844646,1,37072062513318,EUR,29.99,4653016711334
16341447082150,2021-02-06T05:47:00Z,2021-02-07T08:41:18Z,https://dyori.com/,0.0,47.99,6109106765990,1,37690446381222,EUR,47.99,4635509981350
15902834720934,2020-12-08T08:27:04Z,2020-12-11T17:36:05Z,https://dyori.com/cart,0.0,68.97,,1,,EUR,,4405769797798
15815327514790,2020-11-29T19:49:44Z,2020-12-01T06:54:18Z,https://l.facebook.com/,0.0,71.97,5952312869030,1,37100263407782,EUR,27.99,4378037321894
15815327514790,2020-11-29T19:49:44Z,2020-12-01T06:54:18Z,https://l.facebook.com/,0.0,71.97,5951004246182,1,37100075810982,EUR,21.99,4378037321894
